"clipID","subplotID","offsetEasting","offsetNorthing","status","date"
"HEAL_017_147",31,2.2,13.5,"",""
"HEAL_017_146",31,1.7,13.5,"",""
"HEAL_017_211",31,16.2,16.5,"",""
"HEAL_017_173",31,15.2,13.5,"",""
"HEAL_017_152",31,4.7,13.5,"",""
"HEAL_017_060",31,12.7,4.5,"",""
"HEAL_017_155",31,6.2,13.5,"",""
"HEAL_017_012",31,6.7,1.5,"",""
"HEAL_017_198",31,9.7,16.5,"",""
"HEAL_017_057",31,11.2,4.5,"",""
"HEAL_017_179",31,18.2,13.5,"",""
"HEAL_017_176",31,16.7,13.5,"",""
"HEAL_017_075",31,2.2,7.5,"",""
"HEAL_017_190",31,5.7,16.5,"",""
"HEAL_017_102",31,15.7,7.5,"",""
"HEAL_017_029",31,15.2,1.5,"",""
"HEAL_017_046",31,5.7,4.5,"",""
"HEAL_017_205",31,13.2,16.5,"",""
"HEAL_017_014",31,7.7,1.5,"",""
"HEAL_017_008",31,4.7,1.5,"",""
"HEAL_017_122",31,7.7,10.5,"",""
"HEAL_017_051",31,8.2,4.5,"",""
"HEAL_017_187",31,4.2,16.5,"",""
"HEAL_017_156",31,6.7,13.5,"",""
"HEAL_017_144",31,18.7,10.5,"",""
"HEAL_017_150",31,3.7,13.5,"",""
"HEAL_017_180",31,18.7,13.5,"",""
"HEAL_017_172",31,14.7,13.5,"",""
"HEAL_017_016",31,8.7,1.5,"",""
"HEAL_017_134",31,13.7,10.5,"",""
"HEAL_017_158",31,7.7,13.5,"",""
"HEAL_017_161",31,9.2,13.5,"",""
"HEAL_017_114",31,3.7,10.5,"",""
"HEAL_017_078",31,3.7,7.5,"",""
"HEAL_017_141",31,17.2,10.5,"",""
"HEAL_017_030",31,15.7,1.5,"",""
"HEAL_017_208",31,14.7,16.5,"",""
"HEAL_017_072",31,18.7,4.5,"",""
"HEAL_017_015",31,8.2,1.5,"",""
"HEAL_017_171",31,14.2,13.5,"",""
"HEAL_017_080",31,4.7,7.5,"",""
"HEAL_017_017",31,9.2,1.5,"",""
"HEAL_017_022",31,11.7,1.5,"",""
"HEAL_017_177",31,17.2,13.5,"",""
"HEAL_017_070",31,17.7,4.5,"",""
"HEAL_017_056",31,10.7,4.5,"",""
"HEAL_017_116",31,4.7,10.5,"",""
"HEAL_017_058",31,11.7,4.5,"",""
"HEAL_017_025",31,13.2,1.5,"",""
"HEAL_017_145",31,1.2,13.5,"",""
"HEAL_017_097",31,13.2,7.5,"",""
"HEAL_017_026",31,13.7,1.5,"",""
"HEAL_017_142",31,17.7,10.5,"",""
"HEAL_017_201",31,11.2,16.5,"",""
"HEAL_017_189",31,5.2,16.5,"",""
"HEAL_017_186",31,3.7,16.5,"",""
"HEAL_017_149",31,3.2,13.5,"",""
"HEAL_017_081",31,5.2,7.5,"",""
"HEAL_017_210",31,15.7,16.5,"",""
"HEAL_017_191",31,6.2,16.5,"",""
"HEAL_017_079",31,4.2,7.5,"",""
"HEAL_017_199",31,10.2,16.5,"",""
"HEAL_017_019",31,10.2,1.5,"",""
"HEAL_017_009",31,5.2,1.5,"",""
"HEAL_017_049",31,7.2,4.5,"",""
"HEAL_017_139",31,16.2,10.5,"",""
"HEAL_017_196",31,8.7,16.5,"",""
"HEAL_017_098",31,13.7,7.5,"",""
"HEAL_017_041",31,3.2,4.5,"",""
"HEAL_017_039",31,2.2,4.5,"",""
"HEAL_017_059",31,12.2,4.5,"",""
"HEAL_017_178",31,17.7,13.5,"",""
"HEAL_017_082",31,5.7,7.5,"",""
"HEAL_017_165",31,11.2,13.5,"",""
"HEAL_017_055",31,10.2,4.5,"",""
"HEAL_017_067",31,16.2,4.5,"",""
"HEAL_017_121",31,7.2,10.5,"",""
"HEAL_017_071",31,18.2,4.5,"",""
"HEAL_017_202",31,11.7,16.5,"",""
"HEAL_017_209",31,15.2,16.5,"",""
"HEAL_017_118",31,5.7,10.5,"",""
"HEAL_017_052",31,8.7,4.5,"",""
"HEAL_017_062",31,13.7,4.5,"",""
"HEAL_017_200",31,10.7,16.5,"",""
"HEAL_017_115",31,4.2,10.5,"",""
"HEAL_017_103",31,16.2,7.5,"",""
"HEAL_017_037",31,1.2,4.5,"",""
"HEAL_017_167",31,12.2,13.5,"",""
"HEAL_017_091",31,10.2,7.5,"",""
"HEAL_017_063",31,14.2,4.5,"",""
