"clipID","subplotID","offsetEasting","offsetNorthing","status","date"
"SJER_061_932",41,1.7,16.5,"",""
"SJER_061_790",41,2.7,4.5,"",""
"SJER_061_855",41,17.2,7.5,"",""
"SJER_061_799",41,7.2,4.5,"",""
"SJER_061_775",41,13.2,1.5,"",""
"SJER_061_910",41,8.7,13.5,"",""
"SJER_061_851",41,15.2,7.5,"",""
"SJER_061_794",41,4.7,4.5,"",""
"SJER_061_812",41,13.7,4.5,"",""
"SJER_061_924",41,15.7,13.5,"",""
"SJER_061_846",41,12.7,7.5,"",""
"SJER_061_941",41,6.2,16.5,"",""
"SJER_061_913",41,10.2,13.5,"",""
"SJER_061_779",41,15.2,1.5,"",""
"SJER_061_765",41,8.2,1.5,"",""
"SJER_061_783",41,17.2,1.5,"",""
"SJER_061_906",41,6.7,13.5,"",""
"SJER_061_870",41,6.7,10.5,"",""
"SJER_061_891",41,17.2,10.5,"",""
"SJER_061_820",41,17.7,4.5,"",""
"SJER_061_813",41,14.2,4.5,"",""
"SJER_061_888",41,15.7,10.5,"",""
"SJER_061_900",41,3.7,13.5,"",""
"SJER_061_958",41,14.7,16.5,"",""
"SJER_061_780",41,15.7,1.5,"",""
"SJER_061_938",41,4.7,16.5,"",""
"SJER_061_865",41,4.2,10.5,"",""
"SJER_061_882",41,12.7,10.5,"",""
"SJER_061_811",41,13.2,4.5,"",""
"SJER_061_916",41,11.7,13.5,"",""
"SJER_061_954",41,12.7,16.5,"",""
"SJER_061_788",41,1.7,4.5,"",""
"SJER_061_923",41,15.2,13.5,"",""
"SJER_061_800",41,7.7,4.5,"",""
"SJER_061_880",41,11.7,10.5,"",""
"SJER_061_868",41,5.7,10.5,"",""
"SJER_061_866",41,4.7,10.5,"",""
"SJER_061_890",41,16.7,10.5,"",""
"SJER_061_853",41,16.2,7.5,"",""
"SJER_061_921",41,14.2,13.5,"",""
"SJER_061_886",41,14.7,10.5,"",""
"SJER_061_912",41,9.7,13.5,"",""
"SJER_061_832",41,5.7,7.5,"",""
"SJER_061_899",41,3.2,13.5,"",""
"SJER_061_845",41,12.2,7.5,"",""
"SJER_061_940",41,5.7,16.5,"",""
"SJER_061_821",41,18.2,4.5,"",""
"SJER_061_760",41,5.7,1.5,"",""
"SJER_061_807",41,11.2,4.5,"",""
"SJER_061_887",41,15.2,10.5,"",""
"SJER_061_937",41,4.2,16.5,"",""
"SJER_061_797",41,6.2,4.5,"",""
"SJER_061_792",41,3.7,4.5,"",""
"SJER_061_816",41,15.7,4.5,"",""
"SJER_061_903",41,5.2,13.5,"",""
"SJER_061_862",41,2.7,10.5,"",""
"SJER_061_803",41,9.2,4.5,"",""
"SJER_061_907",41,7.2,13.5,"",""
"SJER_061_830",41,4.7,7.5,"",""
"SJER_061_810",41,12.7,4.5,"",""
"SJER_061_804",41,9.7,4.5,"",""
"SJER_061_949",41,10.2,16.5,"",""
"SJER_061_831",41,5.2,7.5,"",""
"SJER_061_850",41,14.7,7.5,"",""
"SJER_061_955",41,13.2,16.5,"",""
"SJER_061_917",41,12.2,13.5,"",""
"SJER_061_814",41,14.7,4.5,"",""
"SJER_061_828",41,3.7,7.5,"",""
"SJER_061_905",41,6.2,13.5,"",""
"SJER_061_935",41,3.2,16.5,"",""
"SJER_061_796",41,5.7,4.5,"",""
"SJER_061_946",41,8.7,16.5,"",""
"SJER_061_849",41,14.2,7.5,"",""
"SJER_061_948",41,9.7,16.5,"",""
"SJER_061_815",41,15.2,4.5,"",""
"SJER_061_791",41,3.2,4.5,"",""
"SJER_061_768",41,9.7,1.5,"",""
"SJER_061_836",41,7.7,7.5,"",""
"SJER_061_781",41,16.2,1.5,"",""
"SJER_061_767",41,9.2,1.5,"",""
"SJER_061_898",41,2.7,13.5,"",""
"SJER_061_927",41,17.2,13.5,"",""
"SJER_061_857",41,18.2,7.5,"",""
"SJER_061_884",41,13.7,10.5,"",""
"SJER_061_806",41,10.7,4.5,"",""
"SJER_061_784",41,17.7,1.5,"",""
"SJER_061_885",41,14.2,10.5,"",""
