"clipID","subplotID","offsetEasting","offsetNorthing","status","date"
"HEAL_073_198",31,9.7,16.5,"",""
"HEAL_073_158",31,7.7,13.5,"",""
"HEAL_073_151",31,4.2,13.5,"",""
"HEAL_073_118",31,5.7,10.5,"",""
"HEAL_073_199",31,10.2,16.5,"",""
"HEAL_073_056",31,10.7,4.5,"",""
"HEAL_073_019",31,10.2,1.5,"",""
"HEAL_073_166",31,11.7,13.5,"",""
"HEAL_073_154",31,5.7,13.5,"",""
"HEAL_073_055",31,10.2,4.5,"",""
"HEAL_073_047",31,6.2,4.5,"",""
"HEAL_073_170",31,13.7,13.5,"",""
"HEAL_073_049",31,7.2,4.5,"",""
"HEAL_073_139",31,16.2,10.5,"",""
"HEAL_073_148",31,2.7,13.5,"",""
"HEAL_073_018",31,9.7,1.5,"",""
"HEAL_073_202",31,11.7,16.5,"",""
"HEAL_073_009",31,5.2,1.5,"",""
"HEAL_073_091",31,10.2,7.5,"",""
"HEAL_073_155",31,6.2,13.5,"",""
"HEAL_073_140",31,16.7,10.5,"",""
"HEAL_073_194",31,7.7,16.5,"",""
"HEAL_073_172",31,14.7,13.5,"",""
"HEAL_073_117",31,5.2,10.5,"",""
"HEAL_073_210",31,15.7,16.5,"",""
"HEAL_073_207",31,14.2,16.5,"",""
"HEAL_073_124",31,8.7,10.5,"",""
"HEAL_073_038",31,1.7,4.5,"",""
"HEAL_073_123",31,8.2,10.5,"",""
"HEAL_073_029",31,15.2,1.5,"",""
"HEAL_073_083",31,6.2,7.5,"",""
"HEAL_073_040",31,2.7,4.5,"",""
"HEAL_073_135",31,14.2,10.5,"",""
"HEAL_073_095",31,12.2,7.5,"",""
"HEAL_073_020",31,10.7,1.5,"",""
"HEAL_073_201",31,11.2,16.5,"",""
"HEAL_073_150",31,3.7,13.5,"",""
"HEAL_073_174",31,15.7,13.5,"",""
"HEAL_073_079",31,4.2,7.5,"",""
"HEAL_073_041",31,3.2,4.5,"",""
"HEAL_073_027",31,14.2,1.5,"",""
"HEAL_073_068",31,16.7,4.5,"",""
"HEAL_073_096",31,12.7,7.5,"",""
"HEAL_073_014",31,7.7,1.5,"",""
"HEAL_073_099",31,14.2,7.5,"",""
"HEAL_073_016",31,8.7,1.5,"",""
"HEAL_073_134",31,13.7,10.5,"",""
"HEAL_073_177",31,17.2,13.5,"",""
"HEAL_073_187",31,4.2,16.5,"",""
"HEAL_073_081",31,5.2,7.5,"",""
"HEAL_073_145",31,1.2,13.5,"",""
"HEAL_073_114",31,3.7,10.5,"",""
"HEAL_073_157",31,7.2,13.5,"",""
"HEAL_073_078",31,3.7,7.5,"",""
"HEAL_073_077",31,3.2,7.5,"",""
"HEAL_073_121",31,7.2,10.5,"",""
"HEAL_073_052",31,8.7,4.5,"",""
"HEAL_073_193",31,7.2,16.5,"",""
"HEAL_073_059",31,12.2,4.5,"",""
"HEAL_073_190",31,5.7,16.5,"",""
"HEAL_073_204",31,12.7,16.5,"",""
"HEAL_073_142",31,17.7,10.5,"",""
"HEAL_073_144",31,18.7,10.5,"",""
"HEAL_073_125",31,9.2,10.5,"",""
"HEAL_073_021",31,11.2,1.5,"",""
"HEAL_073_115",31,4.2,10.5,"",""
"HEAL_073_026",31,13.7,1.5,"",""
